pair_csv_name,station_a,station_b,count,mean,median,std,min,p05,p10,p90,p95,max,time_ratio_rel_lt_0.95,time_ratio_rel_lt_0.98,time_ratio_rel_ge_0.99
region1--station8-region2--station23.csv,8,23,86165.0,0.9736733793599769,0.9791198999999999,0.02032388967329808,0.8944834642728193,0.919059248428319,0.9771626393199,0.98802099,0.98802099,0.98901,0.0950153774734521,0.7832762722683224,0.0
region1--station8-region2--station24.csv,8,24,86165.0,0.9825615191061648,0.98703296901,0.013894618877657045,0.8935889808085465,0.9771626393199,0.9781407801,0.98802099,0.98802099,0.98802099,0.03432948412928683,0.2838739627458945,0.0
region1--station8-region2--station25.csv,8,25,86165.0,0.9821810311325779,0.98703296901,0.016078357918522704,0.8935889808085465,0.9771626393199,0.9781407801,0.98901,0.98901,0.98901,0.044832588638078104,0.2795914814599896,0.0
region1--station8-region2--station26.csv,8,26,86165.0,0.9741337591254533,0.9791198999999999,0.0194760336105347,0.8944834642728193,0.919059248428319,0.9771626393199,0.98802099,0.98802099,0.98901,0.0874368943306447,0.8088202866593164,0.0
region1--station8-region2--station27.csv,8,27,86165.0,0.9713102106148176,0.9771626393199,0.02029173575114341,0.9017125169977152,0.9108207242401164,0.9283426751801201,0.9791198999999999,0.9801,0.98802099,0.11273719027447339,0.943840306388905,0.0
region1--station8-region2--station28.csv,8,28,86165.0,0.9840484193225641,0.98802099,0.015755569009559437,0.8944834642728193,0.9781407801,0.9791198999999999,0.98901,0.98901,0.98901,0.04167585446527012,0.13551906226426044,0.0
region1--station8-region2--station29.csv,8,29,86165.0,0.968354957872881,0.9771626393199,0.02246800553054901,0.902615132129845,0.9108207242401164,0.926486918172435,0.9801,0.9801,0.98802099,0.14771659026286776,0.8879243312249754,0.0
region1--station8-region2--station30.csv,8,30,86165.0,0.9835962727168459,0.98604593604099,0.0071648794633217255,0.902615132129845,0.9771626393199,0.9781407801,0.98703296901,0.98802099,0.996005996001,0.00808913131782046,0.31856322172575874,0.015888121627110775
region1--station9-region2--station11.csv,9,11,86165.0,0.964312669723597,0.9761854766805801,0.022626978588240667,0.9044230738544801,0.9135586604590709,0.9172220489907107,0.9791198999999999,0.9791198999999999,0.9801,0.1804677073057506,0.9852608367666686,0.0
region1--station9-region2--station12.csv,9,12,86165.0,0.9538439350537493,0.9654571982918606,0.019368306615720452,0.9126451017986117,0.9209418754513263,0.9209418754513263,0.969328701,0.970299,0.970299,0.27599373295421575,1.0,0.0
region1--station9-region2--station13.csv,9,13,86165.0,0.9600875118264478,0.967391012926701,0.02155071969664775,0.9044230738544801,0.9126451017986117,0.9172220489907107,0.9781407801,0.9781407801,0.9791198999999999,0.20947020251842396,1.0,0.0
region1--station9-region2--station14.csv,9,14,86165.0,0.9680668070607438,0.9761854766805801,0.022182488524192974,0.9035186507806255,0.9126451017986117,0.9172220489907107,0.9791198999999999,0.9791198999999999,0.98703296901,0.14238960134625428,0.9887773457900539,0.0
region1--station9-region2--station15.csv,9,15,86165.0,0.9503465967755287,0.9577171027974339,0.01767800503293989,0.9144731335926635,0.9227865257162331,0.9227865257162331,0.969328701,0.970299,0.970299,0.33160796146927407,1.0,0.0
region1--station9-region2--station16.csv,9,16,86165.0,0.9543994858747364,0.9664236219137744,0.019809358978979928,0.9135586604590709,0.9218637391905169,0.9227865257162331,0.970299,0.970299,0.970299,0.2850693437010387,1.0,0.0
region1--station9-region2--station17.csv,9,17,86165.0,0.9558181704322177,0.9664236219137744,0.02024831182328422,0.9126451017986117,0.9172220489907107,0.9218637391905169,0.970299,0.970299,0.9791198999999999,0.2604073579759763,1.0,0.0
region1--station9-region2--station18.csv,9,18,86165.0,0.9472189694464507,0.9558026263089419,0.014154099950068886,0.9218637391905169,0.9227865257162331,0.9246348708230083,0.96059601,0.96059601,0.970299,0.421934660244879,1.0,0.0
region1--station9-region2--station19.csv,9,19,86165.0,0.9465203149213651,0.954846823682633,0.014053976334754114,0.9209418754513263,0.9218637391905169,0.9218637391905169,0.96059601,0.96059601,0.969328701,0.4666976150409099,1.0,0.0
region1--station9-region2--station20.csv,9,20,86165.0,0.9450483074128718,0.9452983554458065,0.01169335595869534,0.9209418754513263,0.9293140743190658,0.9293140743190658,0.95963541399,0.96059601,0.96059601,0.6545465096036673,1.0,0.0
region1--station9-region2--station21.csv,9,21,86165.0,0.9458472621608457,0.9452983554458065,0.010819753597243895,0.9209418754513263,0.9302443186377035,0.9302443186377035,0.95963541399,0.95963541399,0.96059601,0.6223060407357976,1.0,0.0
region1--station9-region2--station22.csv,9,22,86165.0,0.9483963691395718,0.9558026263089419,0.015776719288932393,0.9209418754513263,0.9209418754513263,0.9218637391905169,0.9644917410935687,0.969328701,0.970299,0.374119422039111,1.0,0.0
region1--station9-region2--station23.csv,9,23,86165.0,0.9736853944993882,0.9781407801,0.01861244948284391,0.8953788431159353,0.9181401891798906,0.9761854766805801,0.98604593604099,0.98703296901,0.98703296901,0.07832646666279812,0.8336679626298381,0.0
region1--station9-region2--station24.csv,9,24,86165.0,0.9815042833208631,0.985059890104949,0.010441055306089112,0.8944834642728193,0.9761854766805801,0.9761854766805801,0.98703296901,0.98703296901,0.995009990004999,0.017640573318632856,0.3991411826147508,0.010433470666744037
region1--station9-region2--station25.csv,9,25,86165.0,0.9817286962065557,0.98604593604099,0.012920102584663199,0.8953788431159353,0.9771626393199,0.9771626393199,0.98703296901,0.98703296901,0.995009990004999,0.028143677827424128,0.331886496837463,0.001137352753438171
region1--station9-region2--station26.csv,9,26,86165.0,0.9744117756917182,0.9781407801,0.017855482527188233,0.8953788431159353,0.9181401891798906,0.9752092912038995,0.98604593604099,0.98703296901,0.98703296901,0.07074798351999072,0.7945221377589509,0.0
region1--station9-region2--station27.csv,9,27,86165.0,0.9708292786286786,0.9761854766805801,0.019224735505668705,0.8953788431159353,0.9181401891798906,0.9664236219137744,0.9781407801,0.9781407801,0.98703296901,0.09604827946381941,0.9633725990831544,0.0
region1--station9-region2--station28.csv,9,28,86165.0,0.983448319015245,0.98703296901,0.012553991672413538,0.8953788431159353,0.9771626393199,0.9781407801,0.98802099,0.98802099,0.996005996001,0.024986943654616144,0.21044507630708525,0.004131607961469274
region1--station9-region2--station29.csv,9,29,86165.0,0.9682101597471917,0.9761854766805801,0.021455436479964434,0.9035186507806255,0.9126451017986117,0.9181401891798906,0.9791198999999999,0.9791198999999999,0.98703296901,0.13102767945221377,0.9918180235594499,0.0
region1--station9-region2--station30.csv,9,30,86165.0,0.9816463229137414,0.985059890104949,0.005282282663654629,0.9107794353794151,0.9752092912038995,0.9761854766805801,0.98604593604099,0.98604593604099,0.994014980014994,0.0008588173852492312,0.4606626820634829,0.03836824696802646
region1--station10-region2--station11.csv,10,11,86165.0,0.9582866909746122,0.9664236219137744,0.020992243928177143,0.9135586604590709,0.9144731335926635,0.9172220489907107,0.9752092912038995,0.9781407801,0.9781407801,0.22060001160564033,1.0,0.0
region1--station10-region2--station12.csv,10,12,86165.0,0.9494640784744703,0.9558026263089419,0.016607890663478512,0.9135586604590709,0.9218637391905169,0.9227865257162331,0.968359372299,0.969328701,0.969328701,0.3190970811814542,1.0,0.0
region1--station10-region2--station13.csv,10,13,86165.0,0.9549352274761066,0.9654571982918606,0.01958850140578305,0.9126451017986117,0.9144731335926635,0.9218637391905169,0.969328701,0.969328701,0.9771626393199,0.2496025068183137,1.0,0.0
region1--station10-region2--station14.csv,10,14,86165.0,0.9614938603906191,0.968359372299,0.021443877680666766,0.9053284022567368,0.9135586604590709,0.9172220489907107,0.9781407801,0.9781407801,0.9781407801,0.18252190564614404,1.0,0.0
region1--station10-region2--station15.csv,10,15,86165.0,0.9473472011724277,0.9558026263089419,0.013778197367716023,0.9227865257162331,0.9237102359521853,0.9311754941318353,0.96059601,0.96059601,0.970299,0.42676260662682064,1.0,0.0
region1--station10-region2--station16.csv,10,16,86165.0,0.9499525719206565,0.9567593856946366,0.017625969920323545,0.9144731335926635,0.9227865257162331,0.9237102359521853,0.969328701,0.970299,0.970299,0.32711657865722743,1.0,0.0
region1--station10-region2--station17.csv,10,17,86165.0,0.9516187620676341,0.9567593856946366,0.018368036879407697,0.9144731335926635,0.9227865257162331,0.9227865257162331,0.969328701,0.969328701,0.970299,0.3005396622758661,1.0,0.0
region1--station10-region2--station18.csv,10,18,86165.0,0.9449342684399323,0.9462446000458524,0.011849524014702803,0.9227865257162331,0.9311754941318353,0.9311754941318353,0.96059601,0.96059601,0.96059601,0.6440317994545349,1.0,0.0
region1--station10-region2--station19.csv,10,19,86165.0,0.944045115574032,0.9452983554458065,0.011125119326442072,0.9218637391905169,0.9302443186377035,0.9311754941318353,0.95963541399,0.95963541399,0.96059601,0.6985550977775199,1.0,0.0
region1--station10-region2--station20.csv,10,20,86165.0,0.9426336569999598,0.9434087040332704,0.009251486413773267,0.9218637391905169,0.9302443186377035,0.9302443186377035,0.9586757785760099,0.95963541399,0.95963541399,0.7393953461382232,1.0,0.0
region1--station10-region2--station21.csv,10,21,86165.0,0.9431504934834261,0.9434087040332704,0.008354119849025935,0.9209418754513263,0.9302443186377035,0.9302443186377035,0.9586757785760099,0.9586757785760099,0.95963541399,0.7347879069227644,1.0,0.0
region1--station10-region2--station22.csv,10,22,86165.0,0.9451020209329294,0.9452983554458065,0.012681457577422528,0.9218637391905169,0.9227865257162331,0.9302443186377035,0.95963541399,0.95963541399,0.967391012926701,0.5786572274125225,1.0,0.0
region1--station10-region2--station23.csv,10,23,86165.0,0.9794202930947984,0.985059890104949,0.014120747083768646,0.8962751182341694,0.9761854766805801,0.9761854766805801,0.98703296901,0.98703296901,0.98703296901,0.034909766146347124,0.47204781523820577,0.0
region1--station10-region2--station24.csv,10,24,86165.0,0.9835051404626388,0.985059890104949,0.004787859728893831,0.9752092912038995,0.9761854766805801,0.9761854766805801,0.98604593604099,0.994014980014994,0.995009990004999,0.0,0.28019497475773225,0.05853884988104219
region1--station10-region2--station25.csv,10,25,86165.0,0.9850214978366376,0.98604593604099,0.004249821055362126,0.9761854766805801,0.9761854766805801,0.9771626393199,0.98703296901,0.994014980014994,0.995009990004999,0.0,0.1675274183253061,0.05881738524923113
region1--station10-region2--station26.csv,10,26,86165.0,0.9796307154514841,0.985059890104949,0.012550792165275798,0.8962751182341694,0.9761854766805801,0.9761854766805801,0.98604593604099,0.98703296901,0.994014980014994,0.027331283003539722,0.4804154819242152,0.0025532408750652815
region1--station10-region2--station27.csv,10,27,86165.0,0.9750004696469907,0.9771626393199,0.01568436196976948,0.8962751182341694,0.9181401891798906,0.9752092912038995,0.985059890104949,0.98604593604099,0.98604593604099,0.05263157894736842,0.7794115940347008,0.0
region1--station10-region2--station28.csv,10,28,86165.0,0.9865353611673536,0.98703296901,0.0036842181992389456,0.9761854766805801,0.9771626393199,0.985059890104949,0.98703296901,0.995009990004999,0.996005996001,0.0,0.08259734230836187,0.08853943016305925
