t,link_count,changed,add_edges,del_edges
1354,568,0,0,0
1355,568,0,0,0
1356,568,0,0,0
1357,568,0,0,0
1358,568,0,0,0
1359,568,0,0,0
1360,568,0,0,0
1361,568,0,0,0
1362,568,0,0,0
1363,568,0,0,0
1364,568,0,0,0
1365,568,0,0,0
1366,568,0,0,0
1367,568,0,0,0
1368,568,0,0,0
1369,568,0,0,0
1370,568,0,0,0
1371,568,0,0,0
1372,568,0,0,0
1373,568,0,0,0
1374,568,0,0,0
1375,568,0,0,0
1376,568,0,0,0
1377,568,0,0,0
1378,568,0,0,0
1379,568,0,0,0
1380,568,0,0,0
1381,568,0,0,0
1382,568,0,0,0
1383,568,0,0,0
1384,568,0,0,0
1385,568,0,0,0
1386,568,0,0,0
1387,568,0,0,0
1388,568,0,0,0
1389,568,0,0,0
1390,568,0,0,0
1391,568,0,0,0
1392,568,0,0,0
1393,568,0,0,0
1394,568,0,0,0
1395,568,0,0,0
1396,568,0,0,0
1397,568,0,0,0
1398,568,0,0,0
1399,588,1,27,7
1400,588,0,0,0
1401,588,0,0,0
1402,588,0,0,0
1403,588,0,0,0
1404,588,0,0,0
1405,588,0,0,0
1406,588,0,0,0
1407,588,0,0,0
1408,588,0,0,0
1409,588,0,0,0
1410,588,0,0,0
1411,588,0,0,0
1412,588,0,0,0
1413,588,0,0,0
1414,588,0,0,0
1415,588,0,0,0
1416,588,0,0,0
1417,588,0,0,0
1418,588,0,0,0
1419,588,0,0,0
1420,588,0,0,0
1421,588,0,0,0
1422,588,0,0,0
1423,588,0,0,0
1424,588,0,0,0
1425,588,0,0,0
1426,588,0,0,0
1427,588,0,0,0
1428,588,0,0,0
1429,588,0,0,0
1430,588,0,0,0
1431,588,0,0,0
1432,588,0,0,0
1433,588,0,0,0
1434,588,0,0,0
1435,588,0,0,0
1436,588,0,0,0
1437,588,0,0,0
1438,588,0,0,0
1439,588,0,0,0
1440,588,0,0,0
1441,588,0,0,0
1442,588,0,0,0
1443,588,0,0,0
1444,588,0,0,0
1445,588,0,0,0
1446,588,0,0,0
1447,588,0,0,0
1448,588,0,0,0
1449,588,0,0,0
1450,588,0,0,0
1451,588,0,0,0
1452,588,0,0,0
1453,588,0,0,0
1454,588,0,0,0
1455,588,0,0,0
1456,588,0,0,0
1457,588,0,0,0
1458,588,0,0,0
1459,595,1,7,0
1460,595,0,0,0
1461,595,0,0,0
1462,595,0,0,0
1463,595,0,0,0
1464,595,0,0,0
1465,595,0,0,0
1466,595,0,0,0
1467,595,0,0,0
1468,595,0,0,0
1469,595,0,0,0
1470,595,0,0,0
1471,595,0,0,0
1472,595,0,0,0
1473,595,0,0,0
1474,595,0,0,0
1475,595,0,0,0
1476,595,0,0,0
1477,595,0,0,0
1478,595,0,0,0
1479,595,0,0,0
1480,595,0,0,0
1481,595,0,0,0
1482,595,0,0,0
1483,595,0,0,0
1484,595,0,0,0
1485,595,0,0,0
1486,595,0,0,0
1487,595,0,0,0
1488,595,0,0,0
1489,595,0,0,0
1490,595,0,0,0
1491,595,0,0,0
1492,595,0,0,0
1493,595,0,0,0
1494,595,0,0,0
1495,595,0,0,0
1496,595,0,0,0
1497,595,0,0,0
1498,595,0,0,0
1499,595,0,0,0
1500,595,0,0,0
1501,595,0,0,0
1502,595,0,0,0
1503,595,0,0,0
1504,595,0,0,0
1505,595,0,0,0
1506,595,0,0,0
1507,595,0,0,0
1508,568,1,0,27
1509,568,0,0,0
1510,568,0,0,0
1511,568,0,0,0
1512,568,0,0,0
1513,568,0,0,0
1514,568,0,0,0
1515,568,0,0,0
1516,568,0,0,0
1517,568,0,0,0
1518,568,0,0,0
1519,568,0,0,0
1520,568,0,0,0
1521,568,0,0,0
1522,568,0,0,0
1523,568,0,0,0
1524,568,0,0,0
1525,568,0,0,0
1526,568,0,0,0
1527,568,0,0,0
1528,568,0,0,0
1529,568,0,0,0
1530,568,0,0,0
1531,568,0,0,0
1532,568,0,0,0
1533,568,0,0,0
1534,568,0,0,0
1535,568,0,0,0
1536,568,0,0,0
1537,568,0,0,0
1538,568,0,0,0
1539,568,0,0,0
1540,568,0,0,0
1541,568,0,0,0
1542,568,0,0,0
1543,568,0,0,0
1544,568,0,0,0
1545,568,0,0,0
1546,568,0,0,0
1547,568,0,0,0
1548,568,0,0,0
1549,568,0,0,0
1550,568,0,0,0
1551,568,0,0,0
1552,568,0,0,0
1553,568,0,0,0
1554,568,0,0,0
1555,568,0,0,0
1556,568,0,0,0
1557,568,0,0,0
1558,568,0,0,0
1559,568,0,0,0
1560,568,0,0,0
1561,568,0,0,0
1562,568,0,0,0
1563,568,0,0,0
1564,568,0,0,0
1565,568,0,0,0
1566,568,0,0,0
1567,568,0,0,0
1568,588,1,27,7
1569,588,0,0,0
1570,588,0,0,0
1571,588,0,0,0
1572,588,0,0,0
1573,588,0,0,0
1574,588,0,0,0
1575,588,0,0,0
1576,588,0,0,0
1577,588,0,0,0
1578,588,0,0,0
1579,588,0,0,0
1580,588,0,0,0
1581,588,0,0,0
1582,588,0,0,0
1583,588,0,0,0
1584,588,0,0,0
1585,588,0,0,0
1586,588,0,0,0
1587,588,0,0,0
1588,588,0,0,0
1589,588,0,0,0
1590,588,0,0,0
1591,588,0,0,0
1592,588,0,0,0
1593,588,0,0,0
1594,588,0,0,0
1595,588,0,0,0
1596,588,0,0,0
1597,588,0,0,0
1598,588,0,0,0
1599,588,0,0,0
1600,588,0,0,0
1601,588,0,0,0
1602,588,0,0,0
1603,588,0,0,0
1604,588,0,0,0
1605,588,0,0,0
1606,588,0,0,0
1607,588,0,0,0
1608,588,0,0,0
1609,588,0,0,0
1610,588,0,0,0
1611,588,0,0,0
1612,588,0,0,0
1613,588,0,0,0
1614,588,0,0,0
1615,588,0,0,0
1616,588,0,0,0
1617,588,0,0,0
1618,588,0,0,0
1619,588,0,0,0
1620,588,0,0,0
1621,588,0,0,0
1622,588,0,0,0
1623,588,0,0,0
1624,588,0,0,0
1625,588,0,0,0
1626,588,0,0,0
1627,588,0,0,0
1628,595,1,7,0
1629,595,0,0,0
1630,595,0,0,0
1631,595,0,0,0
1632,595,0,0,0
1633,595,0,0,0
1634,595,0,0,0
1635,595,0,0,0
1636,595,0,0,0
1637,595,0,0,0
1638,595,0,0,0
1639,595,0,0,0
1640,595,0,0,0
1641,595,0,0,0
1642,595,0,0,0
1643,595,0,0,0
1644,595,0,0,0
1645,595,0,0,0
1646,595,0,0,0
1647,595,0,0,0
1648,595,0,0,0
1649,595,0,0,0
1650,595,0,0,0
1651,595,0,0,0
1652,595,0,0,0
1653,595,0,0,0
1654,595,0,0,0
1655,595,0,0,0
1656,595,0,0,0
1657,595,0,0,0
1658,595,0,0,0
1659,595,0,0,0
1660,595,0,0,0
1661,595,0,0,0
1662,595,0,0,0
1663,595,0,0,0
1664,595,0,0,0
1665,595,0,0,0
1666,595,0,0,0
1667,595,0,0,0
1668,595,0,0,0
1669,595,0,0,0
1670,595,0,0,0
1671,595,0,0,0
1672,595,0,0,0
1673,595,0,0,0
1674,595,0,0,0
1675,595,0,0,0
1676,595,0,0,0
1677,595,0,0,0
1678,595,0,0,0
1679,595,0,0,0
1680,595,0,0,0
1681,595,0,0,0
1682,595,0,0,0
1683,595,0,0,0
1684,568,1,0,27
1685,568,0,0,0
1686,568,0,0,0
1687,568,0,0,0
1688,568,0,0,0
1689,568,0,0,0
1690,568,0,0,0
1691,568,0,0,0
1692,568,0,0,0
1693,568,0,0,0
1694,568,0,0,0
1695,568,0,0,0
1696,568,0,0,0
1697,568,0,0,0
1698,568,0,0,0
1699,568,0,0,0
1700,568,0,0,0
1701,568,0,0,0
1702,568,0,0,0
1703,568,0,0,0
1704,568,0,0,0
1705,568,0,0,0
1706,568,0,0,0
1707,568,0,0,0
1708,568,0,0,0
1709,568,0,0,0
1710,568,0,0,0
1711,568,0,0,0
1712,568,0,0,0
1713,568,0,0,0
1714,568,0,0,0
1715,568,0,0,0
1716,568,0,0,0
1717,568,0,0,0
1718,568,0,0,0
1719,568,0,0,0
1720,568,0,0,0
1721,568,0,0,0
1722,568,0,0,0
1723,568,0,0,0
1724,568,0,0,0
1725,568,0,0,0
1726,568,0,0,0
1727,568,0,0,0
1728,568,0,0,0
1729,568,0,0,0
1730,568,0,0,0
1731,568,0,0,0
1732,568,0,0,0
1733,568,0,0,0
1734,568,0,0,0
1735,568,0,0,0
1736,568,0,0,0
1737,568,0,0,0
1738,568,0,0,0
1739,568,0,0,0
1740,568,0,0,0
1741,568,0,0,0
1742,568,0,0,0
1743,568,0,0,0
1744,588,1,27,7
1745,588,0,0,0
1746,588,0,0,0
1747,588,0,0,0
1748,588,0,0,0
1749,588,0,0,0
1750,588,0,0,0
1751,588,0,0,0
1752,588,0,0,0
1753,588,0,0,0
1754,588,0,0,0
1755,588,0,0,0
1756,588,0,0,0
1757,588,0,0,0
1758,588,0,0,0
1759,588,0,0,0
1760,588,0,0,0
1761,588,0,0,0
1762,588,0,0,0
1763,588,0,0,0
1764,588,0,0,0
1765,588,0,0,0
1766,588,0,0,0
1767,588,0,0,0
1768,588,0,0,0
1769,588,0,0,0
1770,588,0,0,0
1771,588,0,0,0
1772,588,0,0,0
1773,588,0,0,0
1774,588,0,0,0
1775,588,0,0,0
1776,588,0,0,0
1777,588,0,0,0
1778,588,0,0,0
1779,588,0,0,0
1780,588,0,0,0
1781,588,0,0,0
1782,588,0,0,0
1783,588,0,0,0
1784,588,0,0,0
1785,588,0,0,0
1786,588,0,0,0
1787,588,0,0,0
1788,588,0,0,0
1789,588,0,0,0
1790,588,0,0,0
1791,588,0,0,0
1792,588,0,0,0
1793,588,0,0,0
1794,588,0,0,0
1795,588,0,0,0
1796,588,0,0,0
1797,588,0,0,0
1798,588,0,0,0
1799,588,0,0,0
1800,588,0,0,0
1801,588,0,0,0
1802,588,0,0,0
1803,588,0,0,0
1804,595,1,7,0
1805,595,0,0,0
1806,595,0,0,0
1807,595,0,0,0
1808,595,0,0,0
1809,595,0,0,0
1810,595,0,0,0
1811,595,0,0,0
1812,595,0,0,0
1813,595,0,0,0
1814,595,0,0,0
1815,595,0,0,0
1816,595,0,0,0
1817,595,0,0,0
1818,595,0,0,0
1819,595,0,0,0
1820,595,0,0,0
1821,595,0,0,0
1822,595,0,0,0
1823,595,0,0,0
1824,595,0,0,0
1825,595,0,0,0
1826,595,0,0,0
1827,595,0,0,0
1828,595,0,0,0
1829,595,0,0,0
1830,595,0,0,0
1831,595,0,0,0
1832,595,0,0,0
1833,595,0,0,0
1834,595,0,0,0
1835,595,0,0,0
1836,595,0,0,0
1837,595,0,0,0
1838,595,0,0,0
1839,595,0,0,0
1840,595,0,0,0
1841,595,0,0,0
1842,595,0,0,0
1843,595,0,0,0
1844,595,0,0,0
1845,595,0,0,0
1846,595,0,0,0
1847,595,0,0,0
1848,595,0,0,0
1849,595,0,0,0
1850,595,0,0,0
1851,595,0,0,0
1852,595,0,0,0
1853,595,0,0,0
1854,595,0,0,0
1855,595,0,0,0
1856,595,0,0,0
1857,595,0,0,0
1858,568,1,0,27
1859,568,0,0,0
1860,568,0,0,0
1861,568,0,0,0
1862,568,0,0,0
1863,568,0,0,0
1864,568,0,0,0
1865,568,0,0,0
1866,568,0,0,0
1867,568,0,0,0
1868,568,0,0,0
1869,568,0,0,0
1870,568,0,0,0
1871,568,0,0,0
1872,568,0,0,0
1873,568,0,0,0
1874,568,0,0,0
1875,568,0,0,0
1876,568,0,0,0
1877,568,0,0,0
1878,568,0,0,0
1879,568,0,0,0
1880,568,0,0,0
1881,568,0,0,0
1882,568,0,0,0
1883,568,0,0,0
1884,568,0,0,0
1885,568,0,0,0
1886,568,0,0,0
1887,568,0,0,0
1888,568,0,0,0
1889,568,0,0,0
1890,568,0,0,0
1891,568,0,0,0
1892,568,0,0,0
1893,568,0,0,0
1894,568,0,0,0
1895,568,0,0,0
1896,568,0,0,0
1897,568,0,0,0
1898,568,0,0,0
1899,568,0,0,0
1900,568,0,0,0
1901,568,0,0,0
1902,568,0,0,0
1903,568,0,0,0
1904,568,0,0,0
1905,568,0,0,0
1906,568,0,0,0
1907,568,0,0,0
1908,568,0,0,0
1909,568,0,0,0
1910,568,0,0,0
1911,568,0,0,0
1912,568,0,0,0
1913,568,0,0,0
1914,568,0,0,0
1915,568,0,0,0
1916,568,0,0,0
1917,568,0,0,0
1918,588,1,27,7
1919,588,0,0,0
1920,588,0,0,0
1921,588,0,0,0
1922,588,0,0,0
1923,588,0,0,0
1924,588,0,0,0
1925,588,0,0,0
1926,588,0,0,0
1927,588,0,0,0
1928,588,0,0,0
1929,588,0,0,0
1930,588,0,0,0
1931,588,0,0,0
1932,588,0,0,0
1933,588,0,0,0
1934,588,0,0,0
1935,588,0,0,0
1936,588,0,0,0
1937,588,0,0,0
1938,588,0,0,0
1939,588,0,0,0
1940,588,0,0,0
1941,588,0,0,0
1942,588,0,0,0
1943,588,0,0,0
1944,588,0,0,0
1945,588,0,0,0
1946,588,0,0,0
1947,588,0,0,0
1948,588,0,0,0
1949,588,0,0,0
1950,588,0,0,0
1951,588,0,0,0
1952,588,0,0,0
1953,588,0,0,0
1954,588,0,0,0
1955,588,0,0,0
1956,588,0,0,0
1957,588,0,0,0
1958,588,0,0,0
1959,588,0,0,0
1960,588,0,0,0
1961,588,0,0,0
1962,588,0,0,0
1963,588,0,0,0
1964,588,0,0,0
1965,588,0,0,0
1966,588,0,0,0
1967,588,0,0,0
1968,588,0,0,0
1969,588,0,0,0
1970,588,0,0,0
1971,588,0,0,0
1972,588,0,0,0
1973,588,0,0,0
1974,588,0,0,0
1975,588,0,0,0
1976,588,0,0,0
1977,588,0,0,0
1978,595,1,7,0
1979,595,0,0,0
1980,595,0,0,0
1981,595,0,0,0
1982,595,0,0,0
1983,595,0,0,0
1984,595,0,0,0
1985,595,0,0,0
1986,595,0,0,0
1987,595,0,0,0
1988,595,0,0,0
1989,595,0,0,0
1990,595,0,0,0
1991,595,0,0,0
1992,595,0,0,0
1993,595,0,0,0
1994,595,0,0,0
1995,595,0,0,0
1996,595,0,0,0
1997,595,0,0,0
1998,595,0,0,0
1999,595,0,0,0
2000,595,0,0,0
2001,595,0,0,0
2002,595,0,0,0
2003,595,0,0,0
2004,595,0,0,0
2005,595,0,0,0
2006,595,0,0,0
2007,595,0,0,0
2008,595,0,0,0
2009,595,0,0,0
2010,595,0,0,0
2011,595,0,0,0
2012,595,0,0,0
2013,595,0,0,0
2014,595,0,0,0
2015,595,0,0,0
2016,595,0,0,0
2017,595,0,0,0
2018,595,0,0,0
2019,595,0,0,0
2020,595,0,0,0
2021,595,0,0,0
2022,595,0,0,0
2023,595,0,0,0
2024,595,0,0,0
2025,595,0,0,0
2026,595,0,0,0
2027,595,0,0,0
2028,595,0,0,0
2029,595,0,0,0
2030,595,0,0,0
2031,595,0,0,0
2032,595,0,0,0
2033,568,1,0,27
2034,568,0,0,0
2035,568,0,0,0
2036,568,0,0,0
2037,568,0,0,0
2038,568,0,0,0
2039,568,0,0,0
2040,568,0,0,0
2041,568,0,0,0
2042,568,0,0,0
2043,568,0,0,0
2044,568,0,0,0
2045,568,0,0,0
2046,568,0,0,0
2047,568,0,0,0
2048,568,0,0,0
2049,568,0,0,0
2050,568,0,0,0
2051,568,0,0,0
2052,568,0,0,0
2053,568,0,0,0
2054,568,0,0,0
2055,568,0,0,0
2056,568,0,0,0
2057,568,0,0,0
2058,568,0,0,0
2059,568,0,0,0
2060,568,0,0,0
2061,568,0,0,0
2062,568,0,0,0
2063,568,0,0,0
2064,568,0,0,0
2065,568,0,0,0
2066,568,0,0,0
2067,568,0,0,0
2068,568,0,0,0
2069,568,0,0,0
2070,568,0,0,0
2071,568,0,0,0
2072,568,0,0,0
2073,568,0,0,0
2074,568,0,0,0
2075,568,0,0,0
2076,568,0,0,0
2077,568,0,0,0
2078,568,0,0,0
2079,568,0,0,0
2080,568,0,0,0
2081,568,0,0,0
2082,568,0,0,0
2083,568,0,0,0
2084,568,0,0,0
2085,568,0,0,0
2086,568,0,0,0
2087,568,0,0,0
2088,568,0,0,0
2089,568,0,0,0
2090,568,0,0,0
2091,568,0,0,0
2092,568,0,0,0
2093,588,1,27,7
2094,588,0,0,0
2095,588,0,0,0
2096,588,0,0,0
2097,588,0,0,0
2098,588,0,0,0
2099,588,0,0,0
2100,588,0,0,0
2101,588,0,0,0
2102,588,0,0,0
2103,588,0,0,0
2104,588,0,0,0
2105,588,0,0,0
2106,588,0,0,0
2107,588,0,0,0
2108,588,0,0,0
2109,588,0,0,0
2110,588,0,0,0
2111,588,0,0,0
2112,588,0,0,0
2113,588,0,0,0
2114,588,0,0,0
2115,588,0,0,0
2116,588,0,0,0
2117,588,0,0,0
2118,588,0,0,0
2119,588,0,0,0
2120,588,0,0,0
2121,588,0,0,0
2122,588,0,0,0
2123,588,0,0,0
2124,588,0,0,0
2125,588,0,0,0
2126,588,0,0,0
2127,588,0,0,0
2128,588,0,0,0
2129,588,0,0,0
2130,588,0,0,0
2131,588,0,0,0
2132,588,0,0,0
2133,588,0,0,0
2134,588,0,0,0
2135,588,0,0,0
2136,588,0,0,0
2137,588,0,0,0
2138,588,0,0,0
2139,588,0,0,0
2140,588,0,0,0
2141,588,0,0,0
2142,588,0,0,0
2143,588,0,0,0
2144,588,0,0,0
2145,588,0,0,0
2146,588,0,0,0
2147,588,0,0,0
2148,588,0,0,0
2149,588,0,0,0
2150,588,0,0,0
2151,588,0,0,0
2152,588,0,0,0
2153,595,1,7,0
2154,595,0,0,0
2155,595,0,0,0
2156,595,0,0,0
2157,595,0,0,0
2158,595,0,0,0
2159,595,0,0,0
2160,595,0,0,0
2161,595,0,0,0
2162,595,0,0,0
2163,595,0,0,0
2164,595,0,0,0
2165,595,0,0,0
2166,595,0,0,0
2167,595,0,0,0
2168,595,0,0,0
2169,595,0,0,0
2170,595,0,0,0
2171,595,0,0,0
2172,595,0,0,0
2173,595,0,0,0
2174,595,0,0,0
2175,595,0,0,0
2176,595,0,0,0
2177,595,0,0,0
2178,595,0,0,0
2179,595,0,0,0
2180,595,0,0,0
2181,595,0,0,0
2182,595,0,0,0
2183,595,0,0,0
2184,595,0,0,0
2185,595,0,0,0
2186,595,0,0,0
2187,595,0,0,0
2188,595,0,0,0
2189,595,0,0,0
2190,595,0,0,0
2191,595,0,0,0
2192,595,0,0,0
2193,595,0,0,0
2194,595,0,0,0
2195,595,0,0,0
2196,595,0,0,0
2197,595,0,0,0
2198,595,0,0,0
2199,595,0,0,0
2200,595,0,0,0
2201,595,0,0,0
2202,595,0,0,0
2203,595,0,0,0
2204,595,0,0,0
2205,595,0,0,0
2206,595,0,0,0
2207,568,1,0,27
2208,568,0,0,0
2209,568,0,0,0
2210,568,0,0,0
2211,568,0,0,0
2212,568,0,0,0
2213,568,0,0,0
2214,568,0,0,0
2215,568,0,0,0
2216,568,0,0,0
2217,568,0,0,0
2218,568,0,0,0
2219,568,0,0,0
2220,568,0,0,0
2221,568,0,0,0
2222,568,0,0,0
2223,568,0,0,0
2224,568,0,0,0
2225,568,0,0,0
2226,568,0,0,0
2227,568,0,0,0
2228,568,0,0,0
2229,568,0,0,0
2230,568,0,0,0
2231,568,0,0,0
2232,568,0,0,0
2233,568,0,0,0
2234,568,0,0,0
2235,568,0,0,0
2236,568,0,0,0
2237,568,0,0,0
2238,568,0,0,0
2239,568,0,0,0
2240,568,0,0,0
2241,568,0,0,0
2242,568,0,0,0
2243,568,0,0,0
2244,568,0,0,0
2245,568,0,0,0
2246,568,0,0,0
2247,568,0,0,0
2248,568,0,0,0
2249,568,0,0,0
2250,568,0,0,0
2251,568,0,0,0
2252,568,0,0,0
2253,568,0,0,0
2254,568,0,0,0
2255,568,0,0,0
2256,568,0,0,0
2257,568,0,0,0
2258,568,0,0,0
2259,568,0,0,0
2260,568,0,0,0
2261,568,0,0,0
2262,568,0,0,0
2263,568,0,0,0
2264,568,0,0,0
2265,568,0,0,0
2266,568,0,0,0
2267,588,1,27,7
2268,588,0,0,0
2269,588,0,0,0
2270,588,0,0,0
2271,588,0,0,0
2272,588,0,0,0
2273,588,0,0,0
2274,588,0,0,0
2275,588,0,0,0
2276,588,0,0,0
2277,588,0,0,0
2278,588,0,0,0
2279,588,0,0,0
2280,588,0,0,0
2281,588,0,0,0
2282,588,0,0,0
2283,588,0,0,0
2284,588,0,0,0
2285,588,0,0,0
2286,588,0,0,0
2287,588,0,0,0
2288,588,0,0,0
2289,588,0,0,0
2290,588,0,0,0
2291,588,0,0,0
2292,588,0,0,0
2293,588,0,0,0
2294,588,0,0,0
2295,588,0,0,0
2296,588,0,0,0
2297,588,0,0,0
2298,588,0,0,0
2299,588,0,0,0
2300,588,0,0,0
2301,588,0,0,0
2302,588,0,0,0
2303,588,0,0,0
2304,588,0,0,0
2305,588,0,0,0
2306,588,0,0,0
2307,588,0,0,0
2308,588,0,0,0
2309,588,0,0,0
2310,588,0,0,0
2311,588,0,0,0
2312,588,0,0,0
2313,588,0,0,0
2314,588,0,0,0
2315,588,0,0,0
2316,588,0,0,0
2317,588,0,0,0
2318,588,0,0,0
2319,588,0,0,0
2320,588,0,0,0
2321,588,0,0,0
2322,588,0,0,0
2323,588,0,0,0
2324,588,0,0,0
2325,588,0,0,0
2326,588,0,0,0
2327,595,1,7,0
2328,595,0,0,0
2329,595,0,0,0
2330,595,0,0,0
2331,595,0,0,0
2332,595,0,0,0
2333,595,0,0,0
2334,595,0,0,0
2335,595,0,0,0
2336,595,0,0,0
2337,595,0,0,0
2338,595,0,0,0
2339,595,0,0,0
2340,595,0,0,0
2341,595,0,0,0
2342,595,0,0,0
2343,595,0,0,0
2344,595,0,0,0
2345,595,0,0,0
2346,595,0,0,0
2347,595,0,0,0
2348,595,0,0,0
2349,595,0,0,0
2350,595,0,0,0
2351,595,0,0,0
2352,595,0,0,0
2353,595,0,0,0
2354,595,0,0,0
2355,595,0,0,0
2356,595,0,0,0
2357,595,0,0,0
2358,595,0,0,0
2359,595,0,0,0
2360,595,0,0,0
2361,595,0,0,0
2362,595,0,0,0
2363,595,0,0,0
2364,595,0,0,0
2365,595,0,0,0
2366,595,0,0,0
2367,595,0,0,0
2368,595,0,0,0
2369,595,0,0,0
2370,595,0,0,0
2371,595,0,0,0
2372,595,0,0,0
2373,595,0,0,0
2374,595,0,0,0
2375,595,0,0,0
2376,595,0,0,0
2377,595,0,0,0
2378,595,0,0,0
2379,595,0,0,0
2380,568,1,0,27
2381,568,0,0,0
2382,568,0,0,0
2383,568,0,0,0
2384,568,0,0,0
2385,568,0,0,0
2386,568,0,0,0
2387,568,0,0,0
2388,568,0,0,0
2389,568,0,0,0
2390,568,0,0,0
2391,568,0,0,0
2392,568,0,0,0
2393,568,0,0,0
2394,568,0,0,0
2395,568,0,0,0
2396,568,0,0,0
2397,568,0,0,0
2398,568,0,0,0
2399,568,0,0,0
2400,568,0,0,0
2401,568,0,0,0
2402,568,0,0,0
2403,568,0,0,0
2404,568,0,0,0
2405,568,0,0,0
2406,568,0,0,0
2407,568,0,0,0
2408,568,0,0,0
2409,568,0,0,0
2410,568,0,0,0
2411,568,0,0,0
2412,568,0,0,0
2413,568,0,0,0
2414,568,0,0,0
2415,568,0,0,0
2416,568,0,0,0
2417,568,0,0,0
2418,568,0,0,0
2419,568,0,0,0
2420,568,0,0,0
2421,568,0,0,0
2422,568,0,0,0
2423,568,0,0,0
2424,568,0,0,0
2425,568,0,0,0
2426,568,0,0,0
2427,568,0,0,0
2428,568,0,0,0
2429,568,0,0,0
2430,568,0,0,0
2431,568,0,0,0
2432,568,0,0,0
2433,568,0,0,0
2434,568,0,0,0
2435,568,0,0,0
2436,568,0,0,0
2437,568,0,0,0
2438,568,0,0,0
2439,568,0,0,0
2440,588,1,27,7
2441,588,0,0,0
2442,588,0,0,0
2443,588,0,0,0
2444,588,0,0,0
2445,588,0,0,0
2446,588,0,0,0
2447,588,0,0,0
2448,588,0,0,0
2449,588,0,0,0
2450,588,0,0,0
2451,588,0,0,0
2452,588,0,0,0
2453,588,0,0,0
2454,588,0,0,0
2455,588,0,0,0
2456,588,0,0,0
2457,588,0,0,0
2458,588,0,0,0
2459,588,0,0,0
2460,588,0,0,0
2461,588,0,0,0
2462,588,0,0,0
2463,588,0,0,0
2464,588,0,0,0
2465,588,0,0,0
2466,588,0,0,0
2467,588,0,0,0
2468,588,0,0,0
2469,588,0,0,0
2470,588,0,0,0
2471,588,0,0,0
2472,588,0,0,0
2473,588,0,0,0
2474,588,0,0,0
2475,588,0,0,0
2476,588,0,0,0
2477,588,0,0,0
2478,588,0,0,0
2479,588,0,0,0
2480,588,0,0,0
2481,588,0,0,0
2482,588,0,0,0
2483,588,0,0,0
2484,588,0,0,0
2485,588,0,0,0
2486,588,0,0,0
2487,588,0,0,0
2488,588,0,0,0
2489,588,0,0,0
2490,588,0,0,0
2491,588,0,0,0
2492,588,0,0,0
2493,588,0,0,0
2494,588,0,0,0
2495,588,0,0,0
2496,588,0,0,0
2497,588,0,0,0
2498,588,0,0,0
2499,588,0,0,0
2500,595,1,7,0
2501,595,0,0,0
2502,595,0,0,0
2503,595,0,0,0
2504,595,0,0,0
2505,595,0,0,0
2506,595,0,0,0
2507,595,0,0,0
2508,595,0,0,0
2509,595,0,0,0
2510,595,0,0,0
2511,595,0,0,0
2512,595,0,0,0
2513,595,0,0,0
2514,595,0,0,0
2515,595,0,0,0
2516,595,0,0,0
2517,595,0,0,0
2518,595,0,0,0
2519,595,0,0,0
2520,595,0,0,0
2521,595,0,0,0
2522,595,0,0,0
2523,595,0,0,0
2524,595,0,0,0
2525,595,0,0,0
2526,595,0,0,0
2527,595,0,0,0
2528,595,0,0,0
2529,595,0,0,0
2530,595,0,0,0
2531,595,0,0,0
2532,595,0,0,0
2533,595,0,0,0
2534,595,0,0,0
2535,595,0,0,0
2536,595,0,0,0
2537,595,0,0,0
2538,595,0,0,0
2539,595,0,0,0
2540,595,0,0,0
2541,595,0,0,0
2542,595,0,0,0
2543,595,0,0,0
2544,595,0,0,0
2545,595,0,0,0
2546,595,0,0,0
2547,595,0,0,0
2548,595,0,0,0
2549,595,0,0,0
2550,595,0,0,0
2551,595,0,0,0
2552,595,0,0,0
2553,568,1,0,27
2554,568,0,0,0
2555,568,0,0,0
2556,568,0,0,0
2557,568,0,0,0
2558,568,0,0,0
2559,568,0,0,0
2560,568,0,0,0
2561,568,0,0,0
2562,568,0,0,0
2563,568,0,0,0
2564,568,0,0,0
2565,568,0,0,0
2566,568,0,0,0
2567,568,0,0,0
2568,568,0,0,0
2569,568,0,0,0
2570,568,0,0,0
2571,568,0,0,0
2572,568,0,0,0
2573,568,0,0,0
2574,568,0,0,0
2575,568,0,0,0
2576,568,0,0,0
2577,568,0,0,0
2578,568,0,0,0
2579,568,0,0,0
2580,568,0,0,0
2581,568,0,0,0
2582,568,0,0,0
2583,568,0,0,0
2584,568,0,0,0
2585,568,0,0,0
2586,568,0,0,0
2587,568,0,0,0
2588,568,0,0,0
2589,568,0,0,0
2590,568,0,0,0
2591,568,0,0,0
2592,568,0,0,0
2593,568,0,0,0
2594,568,0,0,0
2595,568,0,0,0
2596,568,0,0,0
2597,568,0,0,0
2598,568,0,0,0
2599,568,0,0,0
2600,568,0,0,0
2601,568,0,0,0
2602,568,0,0,0
2603,568,0,0,0
2604,568,0,0,0
2605,568,0,0,0
2606,568,0,0,0
2607,568,0,0,0
2608,568,0,0,0
2609,568,0,0,0
2610,568,0,0,0
2611,568,0,0,0
2612,568,0,0,0
2613,588,1,27,7
2614,588,0,0,0
2615,588,0,0,0
2616,588,0,0,0
2617,588,0,0,0
2618,588,0,0,0
2619,588,0,0,0
2620,588,0,0,0
2621,588,0,0,0
2622,588,0,0,0
2623,588,0,0,0
2624,588,0,0,0
